case_id,shape_true,Re,dy_true,eps_true,iou_obstacle,dice_obstacle,miou3,miou3_fluid,miou3_wall,miou3_obstacle,mse_case,shape_pred,shape_correct,shape_confidence,dy_pred,dy_abs_err,eps_pred,eps_abs_err,eps_sign_correct,dy_std,eps_std
airfoil_Re300_p07,airfoil,300,0.0464312691050797,0.041117019337923,0.14814814814266117,0.2580645161207076,0.7038615058603105,0.9949324324323031,0.9685039370059675,0.14814814814266117,0.003046875,circle,0,0.4081818181818182,0.04396953356577931,0.0024617355393003887,0.012289078760345384,0.028827940577577614,1,0.004608526969844552,0.0280825526978416
airfoil_Re200_p15,airfoil,200,0.0273126919970427,0.0049481152177331,0.6666666664444444,0.79999999984,0.8819015383979001,0.9985691987511708,0.9804687499980851,0.6666666664444444,0.00027160644531249996,airfoil,1,0.8554545454545455,0.028646805388237946,0.0013341133911952477,0.016533555030636082,0.011585439812902982,1,0.0034787061729503513,0.03346049467453946
airfoil_Re200_p25,airfoil,200,0.0372470207634609,-0.0128167295160736,0.6666666664444444,0.79999999984,0.8888454747305916,0.9998697577492837,0.9999999999980469,0.6666666664444444,0.0001220703125,airfoil,1,0.7054545454545454,0.038721845263344296,0.0014748244998833981,-0.00399117453164865,0.00882555498442495,1,0.00429512055323331,0.0394402497375086
airfoil_Re100_p20,airfoil,100,0.0275658080534943,-0.0169897776176614,0.6666666664444444,0.79999999984,0.8888454747305916,0.9998697577492837,0.9999999999980469,0.6666666664444444,0.0001220703125,airfoil,1,0.8209090909090909,0.029288102632492867,0.001722294578998567,-0.017591350714926977,0.0006015730972655786,1,0.004390370550328198,0.034040914548650186
airfoil_Re200_p14,airfoil,200,0.0269572514218995,0.0329724324377254,0.6666666664444444,0.79999999984,0.8888455762707842,0.9998700623699324,0.9999999999979757,0.6666666664444444,0.0001220703125,airfoil,1,0.9254545454545454,0.027532004807433466,0.0005747533855339666,0.03935721183924076,0.006384779401515363,1,0.002782245303663191,0.02008535121950675
airfoil_Re300_p02,airfoil,300,0.0201762351443362,0.0476515432086078,0.7499999998125,0.8571428570204082,0.9013479496164458,0.9970125990387066,0.9570312499981308,0.7499999998125,0.00045104980468750003,airfoil,1,0.7318181818181818,0.017587954789806,0.0025882803545301987,0.010692648134022074,0.03695889507458573,1,0.004252198219454505,0.02735829575469044
airfoil_Re200_p28,airfoil,200,-0.0138017592040023,-0.0053305245976341,0.7499999998125,0.8571428570204082,0.9166232468648591,0.9998697407840301,0.9999999999980469,0.7499999998125,0.0001220703125,airfoil,1,0.9472727272727273,-0.012720969235416532,0.0010807899685857675,0.00592373654267927,0.01125426114031337,0,0.00530846097370202,0.03205629475715682
triangle_Re100_p27,triangle,100,-0.0331430132632729,0.0182449377282966,0.749999999953125,0.8571428571122449,0.9081597222059181,0.9979166666665367,0.9765624999980926,0.749999999953125,0.0006677246093749999,triangle,1,0.9236363636363636,-0.03631843443981295,0.003175421176540044,-0.0029015665381319626,0.021146504266428563,0,0.004572478067074276,0.019106884044985856
square_Re100_p11,square,100,0.0059343659948597,-0.0589872659602931,0.84615384613215,0.9166666666539351,0.9363510320995315,0.9968615143192106,0.966037735847234,0.84615384613215,0.0010015869140625,square,1,0.7454545454545455,0.009601909539828717,0.0036675435449690166,-0.02156833951118111,0.03741892644911199,1,0.0036593623152766045,0.02143914020067688
circle_Re100_p17,circle,100,-0.0439810672464184,-0.0554422936715348,0.8620689654875149,0.9259259259087792,0.9430510879086512,0.9973873285433054,0.9696969696951332,0.8620689654875149,0.0007275390625,circle,1,0.48363636363636364,-0.03948679956877813,0.0044942676776402665,-0.01653376695454994,0.03890852671698486,1,0.0048370356141303195,0.03255481171509938
circle_Re200_p07,circle,200,0.0420362076882149,0.0410980033784624,0.8965517241070154,0.9454545454373554,0.9514973636426824,0.9970028668229088,0.9609374999981232,0.8965517241070154,0.0006652832031249999,circle,1,0.6709090909090909,0.03956044879006101,0.002475758898153893,0.0008121776699698548,0.04028582570849255,1,0.005067234839899203,0.03637034828573482
circle_Re200_p06,circle,200,-0.0091156980242883,-0.0593448998948588,0.8965517241070154,0.9454545454373554,0.953281932170056,0.9972563365559187,0.966037735847234,0.8965517241070154,0.0006353759765625,circle,1,0.8,-0.006162724630486463,0.0029529733938018377,-0.012360103465053684,0.04698479642980512,1,0.005372865713671323,0.03226358493648142
triangle_Re300_p23,triangle,300,-0.02729090338117,0.0315628629225925,0.928571428505102,0.9629629629272977,0.963647609923931,0.9975276512685755,0.9648437499981155,0.928571428505102,0.0003912353515625,triangle,1,0.9945454545454545,-0.029871098169240645,0.0025801947880706444,-0.0024143298183348246,0.03397719274092732,0,0.00469920679049608,0.02741796357030243
triangle_Re200_p21,triangle,200,-0.0129081271976319,-0.0242418442159681,0.928571428505102,0.9629629629272977,0.9747630301946809,0.9996087126645363,0.9961089494144045,0.928571428505102,0.0001519775390625,triangle,1,0.9972727272727273,-0.010370314056934386,0.0025378131406975143,0.0069706308735895854,0.031212475089557684,0,0.00402210619680912,0.030137803787909628
circle_Re200_p08,circle,200,0.0248254986797491,-0.001943411941438,0.931034482726516,0.964285714268495,0.9699790887975822,0.9984340336681458,0.9804687499980851,0.931034482726516,0.00039367675781249996,circle,1,0.600909090909091,0.026424350284373472,0.0015988516046243732,0.016476702127394407,0.018420114068832406,0,0.004006817947860367,0.03492447318934688
circle_Re200_p27,circle,200,-0.0414838543229089,0.0169520325110148,0.931034482726516,0.964285714268495,0.9699790887975822,0.9984340336681458,0.9804687499980851,0.931034482726516,0.00039367675781249996,circle,1,0.8054545454545454,-0.04333090217907019,0.0018470478561612852,-0.01698650480634522,0.03393853731736002,0,0.005475301735924822,0.02044732079327996
triangle_Re100_p00,triangle,100,0.0066615267444921,-0.0594912236205502,0.9333333332711111,0.9655172413460167,0.9656308642429879,0.9975215236106186,0.966037735847234,0.9333333332711111,0.0003912353515625,triangle,1,0.990909090909091,0.009053147920981467,0.0023916211764893674,-0.017701498271205037,0.041789725349345164,1,0.0037172282206724434,0.034258531196758674
triangle_Re200_p26,triangle,200,0.0405282830539294,-0.0553354201844338,0.9333333332711111,0.9655172413460167,0.9669375729427877,0.9977824158621187,0.9696969696951332,0.9333333332711111,0.000361328125,triangle,1,0.9972727272727273,0.04341326827199577,0.00288498521806637,0.001727240270204299,0.0570626604546381,0,0.00417662611689958,0.03444224448786586
triangle_Re300_p20,triangle,300,-0.0347765169612757,0.0213156496594893,0.9374999999414062,0.9677419354526535,0.9653850767482016,0.9972652689150934,0.9613899613881054,0.9374999999414062,0.0004211425781249999,triangle,1,0.9854545454545455,-0.04000596738011,0.005229450418834304,-0.029909956854869992,0.05122560651435929,0,0.006531459854911392,0.023697468019115875
triangle_Re200_p19,triangle,200,0.0283175312791971,-0.0570216476876419,0.9374999999414062,0.9677419354526535,0.9683263653952197,0.9977821265491196,0.9696969696951332,0.9374999999414062,0.000361328125,triangle,1,0.9927272727272727,0.03155273153035621,0.0032352002511591114,-0.01588061371991776,0.041141033967724144,1,0.005029427544299794,0.03200608949176086
triangle_Re300_p13,triangle,300,-0.0034242561560218,-0.0423133865666987,0.9374999999414062,0.9677419354526535,0.9709677385688432,0.9983039791257666,0.9770992366393567,0.9374999999414062,0.00030151367187499997,triangle,1,1.0,-0.0005673390208033364,0.0028569171352184636,0.0075905253573655415,0.049903911924064244,0,0.0044384501465038724,0.028060310527336808
circle_Re300_p12,circle,300,0.0317626006622237,0.0458868309494351,0.9629629629272977,0.9811320754531863,0.9723326202194976,0.9970036477330644,0.9570312499981308,0.9629629629272977,0.00045104980468750003,circle,1,0.7481818181818182,0.028411531892410326,0.003351068769813375,-0.008214452495014348,0.05410128344444945,0,0.004650538997252362,0.03644368372311063
circle_Re100_p20,circle,100,0.0023343022207812,-0.0415845077594257,0.9629629629272977,0.9811320754531863,0.9794545804146927,0.9983015416774237,0.9770992366393567,0.9629629629272977,0.00030151367187499997,circle,1,0.6509090909090909,0.005785285336901352,0.0034509831161201516,0.004074610143045323,0.04565911790247103,0,0.004547754708398313,0.023798279956832733
circle_Re300_p18,circle,300,0.0480505375400027,-0.0372178954961067,0.9629629629272977,0.9811320754531863,0.980789572586871,0.9985628429578,0.9808429118755156,0.9629629629272977,0.00027160644531249996,circle,1,0.8118181818181818,0.045744689625352865,0.002305847914649835,-0.001190776338960152,0.03602711915714655,1,0.004887623283278226,0.03049048967185432
circle_Re200_p25,circle,200,0.0033688023421448,-0.0309885962491158,0.9629629629272977,0.9811320754531863,0.9834884656203101,0.9990854455185525,0.9884169884150803,0.9629629629272977,0.00021179199218749998,circle,1,0.5636363636363636,0.0063405207746200405,0.0029717184324752404,-0.00455852778904661,0.026430068460069192,1,0.004681202025957415,0.026513019276465287
circle_Re100_p29,circle,100,0.0497888974136018,-0.0047902488214306,0.9629629629272977,0.9811320754531863,0.9862266534736691,0.9996080480793049,0.9961089494144045,0.9629629629272977,0.0001519775390625,circle,1,0.6654545454545454,0.045290021175672185,0.004498876237929612,-0.024298221346653125,0.019507972525222524,1,0.005293198064987043,0.02399481556610562
circle_Re200_p29,circle,200,-0.0262984111215851,-0.0427349021221411,0.9642857142512755,0.9818181818003306,0.9798954235447978,0.9983013197437608,0.9770992366393567,0.9642857142512755,0.00030151367187499997,circle,1,0.5209090909090909,-0.025319136317857524,0.0009792748037275763,-0.01936632921405782,0.02336857290808328,1,0.0038572077710958474,0.03078160531186364
circle_Re300_p27,circle,300,-0.0417183467513588,-0.0550712633888808,0.9655172413460167,0.9824561403336411,0.9803347355752906,0.9983006535946407,0.9771863117852145,0.9655172413460167,0.00030151367187499997,circle,1,0.6318181818181818,-0.040003215556654224,0.0017151311947045736,-0.02410652971223477,0.03096473367664603,1,0.005637079118040906,0.02011226943005899
airfoil_Re300_p13,airfoil,300,0.0424711067096078,-0.0537462381724367,0.9999999996666666,0.9999999998333333,0.9945826617957992,0.9989571111978882,0.9847908745228426,0.9999999996666666,0.00011962890624999998,airfoil,1,0.8145454545454546,0.04310709095390049,0.0006359842442926894,-0.03020247867432909,0.023543759498107608,1,0.004597407686787651,0.01814120673980359
airfoil_Re100_p06,airfoil,100,-0.0076456362693676,0.0226594369340471,0.9999999996666666,0.9999999998333333,0.9943831820515628,0.9989598231698089,0.9841897233182131,0.9999999996666666,0.00011962890624999998,airfoil,1,0.8709090909090909,-0.007627522373320224,1.811389604737621e-05,0.012932408528145216,0.009727028405901885,1,0.004256895197897872,0.027411590476229285
airfoil_Re100_p19,airfoil,100,-0.0436571020073342,0.0174201713039928,0.9999999996666666,0.9999999998333333,0.9971915007589707,0.9994796409521269,0.9920948616581184,0.9999999996666666,5.981445312499999e-05,airfoil,1,0.9381818181818182,-0.040278489406105525,0.003378612601228674,0.013071733017059122,0.0043484382869336796,1,0.004941303946475441,0.028294557050817227
airfoil_Re200_p09,airfoil,200,-0.0237922939379821,-0.022687741396717,0.9999999996666666,0.9999999998333333,0.9999999998881943,0.9999999999998697,0.9999999999980469,0.9999999996666666,0.0,airfoil,1,0.9681818181818181,-0.023412202724994145,0.0003800912129879562,-0.02206121307397544,0.0006265283227415604,1,0.0036276998766835516,0.030609040364769993
airfoil_Re300_p11,airfoil,300,-0.0421085819449331,-0.0163633406346154,0.9999999996666666,0.9999999998333333,0.9999999998881943,0.9999999999998697,0.9999999999980469,0.9999999996666666,0.0,airfoil,1,0.8527272727272728,-0.04158633908041194,0.0005222428645211621,-0.01829457831034439,0.0019312376757289924,1,0.005032949191713545,0.02346745842910962
airfoil_Re100_p10,airfoil,100,0.0026446533584171,0.0516035225329942,0.99999999975,0.999999999875,0.9833360388770419,0.9968831168829874,0.9531249999981385,0.99999999975,0.00035888671874999994,airfoil,1,0.8927272727272727,-0.0006237714170297067,0.003268424775446807,0.009598225941239368,0.04200529659175484,1,0.004416700848077659,0.025906782882784574
airfoil_Re200_p27,airfoil,200,0.0358071578044883,0.0577781124547223,0.99999999975,0.999999999875,0.9872689924815465,0.9976635514017396,0.9641434262929002,0.99999999975,0.00026916503906249995,airfoil,1,0.759090909090909,0.03402523184921964,0.0017819259552686595,0.016546776439945,0.0412313360147773,1,0.004265996256117847,0.02939588986042571
airfoil_Re300_p14,airfoil,300,-0.0335376129581198,-0.0593674645658958,0.99999999975,0.999999999875,0.9919313177187686,0.9984354628421123,0.9773584905641937,0.99999999975,0.00017944335937499997,airfoil,1,0.9345454545454546,-0.03409274497799253,0.0005551320198727283,-0.03130389120682055,0.02806357335907525,1,0.004868755905967705,0.027783880061646275
airfoil_Re100_p07,airfoil,100,-0.0017751286639107,0.0461647967367751,0.99999999975,0.999999999875,0.997127739423806,0.9994803845153286,0.9919028340060893,0.99999999975,5.981445312499999e-05,airfoil,1,0.9236363636363636,-0.003303431628404327,0.0015283029644936272,0.03256746396847132,0.013597332768303778,1,0.003717998800068718,0.02599540612261305
airfoil_Re300_p06,airfoil,300,-0.000514613446257,-0.0030799386730841,0.99999999975,0.999999999875,0.9999999999159721,0.9999999999998697,0.9999999999980469,0.99999999975,0.0,airfoil,1,0.9436363636363636,5.0591398819962614e-05,0.0005652048450769626,0.0066272350171012444,0.009707173690185344,0,0.003585098437872699,0.0184698857924282
airfoil_Re100_p14,airfoil,100,-0.0186946773343482,-0.016234891885088,0.99999999975,0.999999999875,0.9999999999159721,0.9999999999998697,0.9999999999980469,0.99999999975,0.0,airfoil,1,0.8418181818181818,-0.017136274294584964,0.0015584030397632377,-0.011970922315764696,0.004263969569323305,1,0.007945928093893478,0.03571890266750951
triangle_Re200_p23,triangle,200,-0.0463336053289846,0.0529882128240864,0.9999999999230769,0.9999999999615384,0.9942769302776124,0.9989598231698089,0.9838709677399519,0.9999999999230769,0.00011962890624999998,triangle,1,0.9945454545454545,-0.04748684656446639,0.0011532412354817861,0.02737128192711767,0.02561693089696873,1,0.0024495555235897436,0.033054723927926695
triangle_Re300_p19,triangle,300,0.0030076373217155,0.0111725490128079,0.9999999999230769,0.9999999999615384,0.9958178450270004,0.999218241042215,0.9882352941157093,0.9999999999230769,8.972167968749998e-05,triangle,1,0.9990909090909091,0.0029278640426157756,7.977327909972423e-05,0.014499660135891067,0.0033271111230831676,1,0.00524590306984895,0.03196075497971388
triangle_Re300_p00,triangle,300,-0.0475850325041979,-0.0286609299588562,0.9999999999230769,0.9999999999615384,0.9972520465407921,0.9994781474232225,0.9922779922760767,0.9999999999230769,5.981445312499999e-05,triangle,1,0.9972727272727273,-0.04520607961309523,0.0023789528911026675,-0.024597381135025832,0.004063548823830369,1,0.004533312966528575,0.019083829196977424
triangle_Re300_p15,triangle,300,0.0372616168902659,0.0008977512218231,0.9999999999230769,0.9999999999615384,0.9986109865755708,0.9997392098055808,0.9960937499980546,0.9999999999230769,2.9907226562499996e-05,triangle,1,0.9936363636363637,0.03873791119235501,0.0014762943020891067,0.011619229957107815,0.010721478735284715,1,0.0048498187361568695,0.03239467694300753
triangle_Re200_p15,triangle,200,0.0039497790253723,-0.0245323634213089,0.9999999999230769,0.9999999999615384,0.9986160303712651,0.9997391417763141,0.9961089494144045,0.9999999999230769,2.9907226562499996e-05,triangle,1,0.9972727272727273,0.00552459222299894,0.0015748131976266394,0.004003591816179887,0.028535955237488787,0,0.0046947514008356065,0.030903673408392403
triangle_Re100_p06,triangle,100,-0.0145233924514718,-0.0065574304595866,0.9999999999230769,0.9999999999615384,0.9999999999736643,0.9999999999998695,0.9999999999980469,0.9999999999230769,0.0,triangle,1,1.0,-0.013170329195751802,0.0013530632557199988,0.006281264056902852,0.012838694516489453,0,0.0039370131014048355,0.02514363743495377
triangle_Re100_p08,triangle,100,-0.0098936044293518,0.0203414813642211,0.9999999999285715,0.9999999999642857,0.991666530973167,0.9984370929928368,0.9765624999980926,0.9999999999285715,0.00017944335937499997,triangle,1,1.0,-0.010143087312176613,0.0002494828828248138,0.007589420788671445,0.012752060575549654,1,0.005341608556700949,0.02498883346371512
triangle_Re100_p07,triangle,100,-0.0076728896462574,-0.0558638118031154,0.9999999999333333,0.9999999999666667,0.9892031864405827,0.9979125896932813,0.9696969696951332,0.9999999999333333,0.00023925781249999997,triangle,1,0.9972727272727273,-0.005331824353929931,0.0023410652923274685,-0.0067165771038312045,0.0491472346992842,1,0.004003567666764394,0.02919962723788971
triangle_Re100_p17,triangle,100,-0.0039644749362007,0.046619460181175,0.9999999999333333,0.9999999999666667,0.9928997007706286,0.9986991023805126,0.97999999999804,0.9999999999333333,0.00014953613281249998,triangle,1,0.9963636363636363,-0.005948824516074038,0.0019843495798733376,0.020854726119961538,0.025764734061213462,1,0.005134038667815311,0.02830941909600005
triangle_Re200_p02,triangle,200,-0.0019458890028778,0.0024337095735493,0.9999999999375,0.9999999999687501,0.999999999978472,0.9999999999998694,0.9999999999980469,0.9999999999375,0.0,triangle,1,0.9990909090909091,-0.0015055521099749123,0.00044033689290288764,0.01019570737232508,0.00776199779877578,1,0.003318844815893802,0.021493302868951816
circle_Re300_p06,circle,300,-0.0322712393400599,0.027013728816453,0.9999999999615384,0.9999999999807693,0.9888879834719465,0.9979139504561931,0.968749999998108,0.9999999999615384,0.00023925781249999997,circle,1,0.8454545454545455,-0.03498378969889577,0.002712550358835872,-0.008960915823632922,0.03597464464008592,0,0.0063741629539240474,0.030281818198658706
circle_Re100_p14,circle,100,0.0324955783894271,0.0206235448217804,0.9999999999615384,0.9999999999807693,0.9916657154834999,0.9984346464908689,0.9765624999980926,0.9999999999615384,0.00017944335937499997,circle,1,0.5027272727272727,0.031563573010675486,0.000932005378751613,0.0022626917539129245,0.018360853067867475,1,0.0036680342373181176,0.032416309445217034
circle_Re300_p09,circle,300,0.0003248344543791,0.0029926337313691,0.9999999999615384,0.9999999999807693,0.9972217234564996,0.9994776704098982,0.9921874999980621,0.9999999999615384,5.981445312499999e-05,circle,1,0.6554545454545454,0.00017801404957698577,0.00014682040480211425,0.01194443015120158,0.00895179641983248,1,0.005283715904382303,0.028976758033389446
circle_Re100_p15,circle,100,-0.0334843624870637,0.0020153213659044,0.9999999999615384,0.9999999999807693,0.9999999999864849,0.9999999999998693,0.9999999999980469,0.9999999999615384,0.0,circle,1,0.5081818181818182,-0.036216581336401786,0.0027322188493380875,-0.005027006224351006,0.007042327590255406,0,0.004546047906806113,0.020960234435252488
circle_Re100_p12,circle,100,0.0295054733879847,0.0313653922648136,0.999999999962963,0.9999999999814816,0.9874990833854967,0.9976535001954115,0.9648437499981155,0.999999999962963,0.00026916503906249995,circle,1,0.5418181818181819,0.02770147984436422,0.0018039935436204822,0.005244645990920466,0.026120746273893134,1,0.0038586334419255476,0.037190906922115394
circle_Re300_p25,circle,300,-0.0041404431824653,-0.0050677784367587,0.999999999962963,0.9999999999814816,0.9999999999869598,0.9999999999998693,0.9999999999980469,0.999999999962963,0.0,circle,1,0.8045454545454546,-0.0035530747002788313,0.0005873684821864691,0.006441191213763279,0.01150896965052198,0,0.005020923870253364,0.030321438459329497
square_Re200_p01,square,200,0.0137875685111288,0.0466686626921256,0.9999999999722223,0.9999999999861111,0.986058463726899,0.9973910774848685,0.9607843137236063,0.9999999999722223,0.00029907226562499997,square,1,0.6909090909090909,0.012860941563689506,0.0009266269474392953,0.011301632099143769,0.03536703059298183,1,0.004853816859992662,0.034743139926514864
square_Re200_p25,square,200,-0.0339422906750598,0.0390843195830479,0.9999999999722223,0.9999999999861111,0.9874981646337653,0.9976507439309582,0.9648437499981155,0.9999999999722223,0.00026916503906249995,square,1,0.7663636363636364,-0.03957744892446809,0.005635158249408287,-0.019087502789018638,0.05817182237206654,0,0.006359353940486276,0.026548757465935796
square_Re300_p23,square,300,0.0434537294115843,-0.0551195964017071,0.9999999999722223,0.9999999999861111,0.9892012749056457,0.9979068550495815,0.9696969696951332,0.9999999999722223,0.00023925781249999997,square,1,0.7372727272727273,0.04422716533837298,0.0007734359267886834,0.003125643173339671,0.05824523957504677,0,0.004731152132306432,0.026640390348894517
square_Re100_p28,square,100,0.0119655533966772,0.0235050361868182,0.9999999999722223,0.9999999999861111,0.9902760321350975,0.9981718464349701,0.9726562499981003,0.9999999999722223,0.00020935058593749998,square,1,0.6381818181818182,0.010227876796220569,0.001737676600456631,0.004891843164136258,0.01861319302268194,1,0.004031254857400906,0.02826185818927874
square_Re200_p19,square,200,0.0040670665045231,0.02217903405805,0.9999999999722223,0.9999999999861111,0.9902760321350975,0.9981718464349701,0.9726562499981003,0.9999999999722223,0.00020935058593749998,square,1,0.8318181818181818,0.0037117591871137,0.00035530731740939956,0.005354570623391701,0.0168244634346583,1,0.004685889785131005,0.024531993506113986
square_Re300_p16,square,300,-0.0331306054444289,-0.0536330493283311,0.9999999999722223,0.9999999999861111,0.9905175095189968,0.9981684981683675,0.9733840304164004,0.9999999999722223,0.00020935058593749998,square,1,0.5727272727272728,-0.032706298945510914,0.0004243064989179826,-0.01896172786118132,0.03467132146714978,1,0.005374544107253424,0.03456908489157062
square_Re100_p22,square,100,-0.0289457187203125,-0.041034553624295,0.9999999999722223,0.9999999999861111,0.9918431259662442,0.9984301412871535,0.9770992366393567,0.9999999999722223,0.00017944335937499997,square,1,0.6163636363636363,-0.028117534137010576,0.0008281845833019233,0.001066213577661852,0.04210076720195685,0,0.0045829608339016574,0.025833854719734924
square_Re300_p26,square,300,0.026617037837382,-0.0387263368786885,0.9999999999722223,0.9999999999861111,0.9972711558060632,0.9994763026969102,0.9923371647490569,0.9999999999722223,5.981445312499999e-05,square,1,0.7727272727272727,0.026345290550685442,0.0002717472866965581,-0.029545692263010827,0.00918064461567767,1,0.004819417182307157,0.02947955920205607
square_Re300_p04,square,300,-0.0196396656738879,0.0313890553105978,0.9999999999722223,0.9999999999861111,0.9971486048506137,0.999477943095667,0.9919678714839519,0.9999999999722223,5.981445312499999e-05,square,1,0.7063636363636364,-0.01957532233149558,6.434334239232078e-05,0.020956595206519768,0.010432460104078035,1,0.005675226758693463,0.03624138215088982
square_Re100_p19,square,100,0.0274678403219153,-0.0176986975989302,0.9999999999722223,0.9999999999861111,0.9986157687559033,0.9997383568810831,0.9961089494144045,0.9999999999722223,2.9907226562499996e-05,square,1,0.8836363636363637,0.027444127210727687,2.3713111187612795e-05,-0.02469960114497874,0.007000903546048539,1,0.00384050645623566,0.030140815940276386
square_Re100_p27,square,100,-0.0473567247961579,-0.0009283345265835,0.9999999999722223,0.9999999999861111,0.9999999999900461,0.9999999999998691,0.9999999999980469,0.9999999999722223,0.0,square,1,0.6118181818181818,-0.04222492353914676,0.00513180125701114,0.005184132651316716,0.006112467177900216,0,0.005578845331104227,0.021661270692261765
square_Re300_p19,square,300,0.0454944711552197,0.0074528497947236,0.9999999999722223,0.9999999999861111,0.9999999999900461,0.9999999999998691,0.9999999999980469,0.9999999999722223,0.0,square,1,0.8272727272727273,0.04304266485517133,0.002451806300048369,-0.008955323115377146,0.016408172910100747,0,0.004692123642613773,0.023717137831971356
square_Re200_p06,square,200,0.0147050082053328,-0.0035907761133251,0.9999999999722223,0.9999999999861111,0.9999999999900461,0.9999999999998691,0.9999999999980469,0.9999999999722223,0.0,square,1,0.6463636363636364,0.014979116861362744,0.00027410865602994425,-0.005079790250920156,0.0014890141375950559,1,0.004269766692320941,0.0207714569710875
square_Re300_p05,square,300,-0.0074891436311978,-0.0081170007964487,0.9999999999722223,0.9999999999861111,0.9999999999900461,0.9999999999998691,0.9999999999980469,0.9999999999722223,0.0,square,1,0.8127272727272727,-0.007138733523120534,0.00035041010807726567,0.00560206246603132,0.01371906326248002,0,0.003993045441729759,0.024065796837184635
square_Re200_p11,square,200,0.0231462694775581,-0.0128745306131791,0.9999999999722223,0.9999999999861111,0.9999999999900461,0.9999999999998691,0.9999999999980469,0.9999999999722223,0.0,square,1,0.5609090909090909,0.022870132207962374,0.0002761372695957269,-0.00375170717934269,0.00912282343383641,1,0.004005573867440378,0.03379206645278557
square_Re200_p16,square,200,-0.0343130589489502,-0.0188711522933052,0.9999999999722223,0.9999999999861111,0.9999999999900461,0.9999999999998691,0.9999999999980469,0.9999999999722223,0.0,square,1,0.69,-0.03580179732957243,0.0014887383806222315,-0.020517454133242956,0.001646301839937754,1,0.004829828578341963,0.026561663960362768
square_Re100_p10,square,100,-0.0386449083121221,-0.0223229254308716,0.9999999999722223,0.9999999999861111,0.9999999999900461,0.9999999999998691,0.9999999999980469,0.9999999999722223,0.0,square,1,0.7209090909090909,-0.0377354126362245,0.0009094956758975981,-0.012433621754974356,0.009889303675897243,1,0.004066667805609784,0.0266969762268682
